"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y","cluster_kmedoids"
"647",3,1,2,5,6,3,1,1,1,3,1,"2","3"
"648",1,1,2,5,5,3,1,1,1,3,1,"4","3"
"649",3,1,2,4,6,3,1,1,1,7,1,"1","3"
"651",2,1,2,5,6,5,2,1,1,3,2,"1","3"
"652",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"654",3,1,2,5,6,3,1,1,1,1,1,"3","4"
"656",1,4,2,5,9,5,2,1,4,3,2,"2","3"
"657",2,1,2,3,2,2,1,1,1,1,1,"2","5"
"658",2,1,2,4,6,3,1,1,1,1,2,"3","4"
"659",1,2,2,5,6,3,1,1,1,3,2,"1","3"
"662",1,1,2,5,6,5,2,1,1,3,2,"4","3"
"664",2,1,3,4,6,3,1,2,1,1,1,"5","4"
"665",1,1,7,5,2,3,1,3,1,1,1,"4","5"
"666",2,1,2,5,2,3,1,1,1,3,1,"1","5"
"667",1,1,2,4,6,5,1,1,1,1,1,"3","4"
"668",1,1,3,3,6,3,1,2,1,3,2,"4","3"
"669",1,1,2,3,6,2,1,1,1,3,1,"5","3"
"670",1,1,6,4,6,2,1,3,1,3,2,"5","2"
"671",2,1,2,4,2,3,1,1,1,1,2,"2","5"
"672",1,1,2,4,8,3,1,1,1,3,1,"2","3"
"673",1,1,2,5,2,3,1,1,1,1,1,"2","5"
"675",2,1,2,4,5,3,2,1,1,3,1,"4","3"
"677",1,1,2,4,6,2,1,2,1,1,1,"2","4"
"679",2,1,2,3,6,3,1,1,1,1,1,"5","4"
"680",1,2,6,5,6,3,2,3,1,3,2,"1","2"
"681",1,1,2,5,6,3,1,1,1,1,1,"2","4"
"682",1,1,2,4,6,3,1,1,1,3,1,"5","3"
"684",3,1,2,4,6,3,1,1,1,3,2,"1","3"
"685",1,1,2,4,2,2,1,1,1,1,1,"3","5"
"686",2,1,2,5,6,3,1,1,1,3,1,"2","3"
"687",2,1,2,3,2,3,1,1,1,1,1,"4","5"
"690",2,3,2,6,8,3,1,1,1,3,1,"5","3"
"691",1,1,6,5,6,5,1,3,1,1,2,"3","2"
"692",1,1,2,5,5,2,1,3,1,3,1,"2","3"
"693",2,1,2,4,5,2,1,1,1,3,1,"5","3"
"696",1,3,2,6,8,9,2,1,1,3,2,"5","3"
"699",1,1,3,4,6,5,1,2,1,1,1,"5","4"
"700",1,2,2,4,6,3,1,2,1,1,1,"3","4"
"701",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"702",2,1,2,3,6,3,1,1,1,1,1,"3","4"
"704",1,1,2,4,6,5,1,1,1,1,1,"3","4"
"705",3,1,2,4,6,3,1,1,1,1,1,"5","4"
"706",1,1,6,3,6,3,1,3,1,1,1,"5","2"
"708",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"709",1,1,5,5,5,3,2,3,1,3,1,"1","2"
"710",3,1,2,5,8,3,1,1,1,3,1,"1","3"
"711",3,1,2,3,6,2,1,1,1,1,1,"5","4"
"713",3,1,2,5,6,3,1,1,1,3,1,"5","3"
"714",1,1,2,5,2,2,1,1,1,1,1,"3","5"
"715",1,2,2,5,2,5,2,1,1,1,2,"1","5"
"716",3,1,6,4,6,5,1,3,1,3,1,"1","2"
"717",2,1,2,4,6,3,1,1,1,3,1,"2","3"
"718",1,1,2,3,8,2,1,1,1,3,1,"5","3"
"719",2,1,6,4,6,2,1,3,1,1,1,"1","2"
"720",1,1,2,5,8,3,1,1,1,3,1,"2","3"
"721",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"722",1,1,6,6,8,9,2,1,1,3,2,"5","1"
"723",2,1,2,3,2,3,1,1,1,1,1,"2","5"
"724",1,3,3,5,8,8,1,2,1,3,1,"5","3"
"725",2,1,3,5,6,3,1,2,1,3,1,"2","3"
"726",3,1,2,5,6,3,1,1,1,3,1,"1","3"
"728",1,2,6,5,9,3,2,3,1,3,1,"1","2"
"729",3,1,2,4,6,2,1,1,1,1,1,"5","4"
"730",1,1,3,5,6,3,2,2,1,3,1,"5","3"
"733",1,1,2,3,2,3,1,1,1,1,1,"2","5"
"734",2,1,2,5,6,3,2,1,1,3,1,"2","3"
"736",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"737",2,2,2,5,6,5,2,1,1,3,1,"1","3"
"738",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"739",3,1,2,3,6,2,1,1,1,1,1,"5","4"
"740",1,2,6,4,6,5,2,3,1,3,2,"3","2"
"741",2,1,2,3,6,2,1,1,1,3,1,"2","3"
"743",1,1,6,6,5,5,1,3,1,3,1,"5","2"
"745",1,2,2,3,9,5,2,1,1,7,2,"1","3"
"746",3,1,2,5,6,5,1,1,1,3,1,"2","3"
"748",1,1,2,5,6,2,1,1,1,1,2,"3","4"
"753",2,1,2,3,6,3,1,1,1,3,1,"5","3"
"754",1,1,2,3,2,3,1,1,1,1,1,"4","5"
"755",1,1,3,5,5,3,1,2,1,1,1,"5","4"
"756",1,1,2,5,6,3,1,1,1,3,1,"1","3"
"758",1,1,2,4,8,3,1,1,1,3,1,"4","3"
"759",3,1,1,4,6,8,1,1,1,1,1,"2","4"
"760",1,1,6,4,6,5,1,3,1,3,2,"4","2"
"762",1,1,6,5,8,8,2,3,1,3,2,"2","1"
"763",2,1,2,5,6,2,1,1,1,1,1,"2","4"
"764",2,1,2,5,6,5,1,1,1,1,1,"5","4"
"765",1,2,2,5,8,3,1,1,1,3,2,"2","3"
"766",1,1,6,5,6,3,1,3,1,1,1,"3","2"
"768",1,1,2,4,5,2,2,1,1,3,2,"2","3"
"769",1,2,2,6,6,3,1,1,1,3,1,"4","3"
"770",1,1,2,4,6,5,1,1,1,1,1,"5","4"
"772",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"773",1,1,2,3,2,3,1,1,1,1,1,"4","5"
"774",1,1,2,4,8,5,1,1,1,3,2,"5","3"
"775",1,2,2,5,5,2,1,1,1,3,1,"4","3"
"776",1,1,2,3,6,2,1,1,1,3,1,"5","3"
"780",2,2,2,5,6,3,1,1,1,1,1,"1","4"
"781",1,1,2,5,6,3,1,1,1,3,1,"2","3"
"784",1,2,2,5,2,3,1,1,1,1,1,"4","5"
"785",1,1,3,5,6,3,1,2,1,1,1,"2","4"
"787",2,1,2,4,6,3,1,1,1,1,1,"3","4"
"788",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"790",1,1,2,3,6,3,1,1,1,1,1,"5","4"
"791",1,1,2,3,6,2,1,2,1,1,1,"5","4"
"792",2,1,2,4,6,3,1,1,1,1,2,"3","4"
"793",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"795",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"796",1,1,2,4,6,3,1,1,1,1,1,"2","4"
"798",1,1,2,4,5,3,1,1,1,3,1,"5","3"
"800",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"801",1,1,3,4,6,3,1,1,1,1,2,"2","4"
"802",1,1,2,4,6,3,1,1,1,1,2,"5","4"
"803",1,2,2,4,2,9,2,1,1,1,2,"4","5"
"804",2,1,2,4,6,2,1,1,1,1,1,"3","4"
"806",2,1,2,4,6,3,1,1,1,1,2,"1","4"
"807",2,1,2,4,6,3,1,1,1,1,1,"2","4"
"808",1,1,2,4,2,2,1,1,1,1,1,"2","5"
"809",1,1,2,4,6,3,1,1,1,1,2,"2","4"
"810",2,1,2,4,6,3,1,1,1,1,2,"2","4"
"811",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"812",1,1,2,4,2,3,1,1,1,1,1,"2","5"
"813",1,1,2,5,6,5,2,1,1,1,2,"5","4"
"815",2,1,2,3,2,2,1,1,1,1,1,"4","5"
"817",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"818",1,1,2,4,6,5,1,1,1,1,2,"5","4"
"821",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"822",1,1,2,5,2,3,2,1,1,1,1,"2","5"
"823",1,1,3,6,6,9,1,2,1,1,2,"5","4"
"825",1,1,2,4,6,3,2,1,1,1,2,"5","4"
"826",2,1,2,5,5,3,2,1,4,3,1,"2","3"
"828",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"829",1,1,3,5,6,3,2,2,1,1,1,"2","4"
"831",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"832",1,1,2,4,5,3,1,1,1,1,2,"5","4"
"833",1,2,2,4,6,3,1,1,1,1,1,"1","4"
"834",1,1,3,4,6,5,1,2,1,1,1,"2","4"
"835",1,1,2,5,2,3,1,1,1,1,1,"3","5"
"837",1,1,2,4,6,3,1,1,1,1,1,"1","4"
"838",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"841",1,1,3,4,6,3,1,2,1,1,1,"5","4"
"844",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"846",1,1,2,5,6,2,1,1,1,1,1,"5","4"
"848",1,1,2,4,2,3,1,1,1,3,1,"4","5"
"849",3,1,2,4,2,3,1,1,1,1,1,"4","5"
"850",1,1,2,5,6,5,2,1,1,1,1,"5","4"
"852",1,1,3,4,6,5,1,2,1,1,1,"3","4"
"853",2,1,2,5,6,5,1,1,1,1,1,"3","4"
"854",3,1,2,4,2,2,1,1,1,1,1,"3","5"
"855",1,1,2,4,6,5,1,2,1,1,1,"5","4"
"856",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"857",1,2,2,3,6,3,1,1,1,1,2,"2","4"
"858",1,1,3,4,2,5,2,2,1,1,1,"4","5"
"859",1,1,2,4,2,3,2,1,1,1,1,"3","5"
"860",2,1,2,6,9,3,2,1,1,4,1,"1","3"
"861",1,4,3,4,5,3,2,1,4,3,1,"5","3"
"865",3,1,2,5,2,3,1,1,1,1,1,"4","5"
"869",2,1,2,4,2,2,1,1,1,1,1,"4","5"
"872",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"873",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"874",2,1,2,5,6,5,1,1,1,1,1,"2","4"
"877",2,1,2,4,2,2,1,1,1,1,1,"4","5"
"878",1,1,2,4,5,3,2,1,1,3,1,"2","3"
"879",1,1,3,4,2,3,1,2,1,1,1,"4","5"
"880",1,1,2,4,6,3,2,1,1,1,2,"2","4"
"881",1,1,2,4,2,2,1,2,1,1,1,"4","5"
"883",1,1,2,4,6,2,2,1,1,1,1,"5","4"
"885",1,1,2,4,2,3,1,1,1,1,2,"3","5"
"886",2,1,2,4,2,3,2,1,1,1,1,"3","5"
"887",1,1,2,4,2,3,2,1,1,1,2,"3","5"
"888",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"890",3,1,2,4,6,3,1,2,1,1,1,"2","4"
"892",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"894",1,1,2,4,6,2,1,1,1,1,1,"3","4"
"897",1,1,2,4,6,2,1,1,1,1,1,"3","4"
"898",2,1,2,5,6,3,1,1,1,1,1,"1","4"
"899",1,1,2,5,2,2,1,1,1,1,1,"4","5"
"900",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"902",1,1,3,4,6,3,1,2,1,1,1,"5","4"
"903",2,1,2,4,6,3,1,1,1,1,1,"3","4"
"905",1,1,2,4,6,3,1,1,1,1,2,"2","4"
"906",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"907",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"908",2,1,3,4,2,3,1,3,1,1,1,"1","5"
"911",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"912",1,1,2,4,6,9,2,1,1,1,1,"5","4"
"915",1,1,2,4,6,3,2,1,1,1,1,"5","4"
"916",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"919",2,1,2,4,6,3,1,2,1,1,1,"1","4"
"920",2,1,2,4,2,5,2,1,1,1,2,"1","5"
"921",1,3,2,6,6,9,2,1,1,7,2,"5","3"
"922",2,1,2,4,6,5,2,1,1,1,1,"2","4"
"923",1,1,2,4,2,2,1,1,1,1,1,"2","5"
"924",1,1,2,4,6,2,1,1,1,1,1,"3","4"
"925",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"927",2,1,3,4,2,3,1,3,1,1,1,"3","5"
"928",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"929",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"930",2,1,3,4,6,3,1,2,1,1,1,"5","4"
"931",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"935",1,1,2,4,6,9,2,1,1,1,1,"5","4"
"936",2,1,2,4,2,3,1,1,1,1,1,"4","5"
"937",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"938",1,1,2,4,6,3,2,1,1,1,1,"2","4"
"939",1,1,2,5,6,9,2,1,1,1,2,"5","4"
"940",1,1,3,5,6,3,1,2,1,7,1,"4","3"
"941",2,1,2,4,6,5,1,1,1,1,1,"3","4"
"943",2,1,2,4,6,3,1,1,1,1,1,"2","4"
"944",2,1,2,4,2,3,1,1,1,1,1,"1","5"
"946",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"949",1,1,2,4,2,3,1,2,1,1,1,"2","5"
"950",2,1,2,4,6,5,1,1,1,1,1,"3","4"
"951",1,1,2,4,2,3,1,1,1,1,2,"4","5"
"952",1,1,2,4,6,5,2,1,1,1,2,"5","4"
"953",1,1,2,5,6,3,1,1,1,1,1,"2","4"
"954",1,1,2,3,6,3,2,1,1,1,1,"5","4"
"955",1,1,2,5,6,9,2,1,1,1,1,"5","4"
"957",2,1,2,4,6,3,1,1,1,1,2,"2","4"
"958",2,2,2,3,6,2,1,1,1,1,1,"2","4"
"959",1,1,2,6,5,9,2,1,1,3,2,"5","3"
"960",1,1,3,6,5,3,2,2,1,3,2,"4","3"
"962",1,1,2,4,6,3,1,1,1,1,2,"3","4"
"963",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"964",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"965",1,1,2,4,2,3,1,1,1,1,1,"2","5"
"966",3,1,2,4,2,3,1,1,1,1,1,"2","5"
"967",1,1,2,4,2,3,2,1,1,1,1,"4","5"
"968",1,1,2,4,2,3,2,1,1,1,1,"3","5"
"969",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"970",2,1,2,4,6,3,2,1,1,1,1,"2","4"
"971",1,1,2,4,6,5,1,1,1,1,1,"2","4"
"972",2,1,3,4,6,3,1,2,1,3,1,"1","3"
"975",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"977",1,1,2,4,6,2,1,2,1,1,1,"5","4"
"978",1,1,2,4,6,3,1,1,1,1,1,"2","4"
"980",1,1,2,5,6,5,1,1,1,1,1,"2","4"
"983",1,1,2,4,2,3,1,1,1,1,1,"3","5"
"984",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"985",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"987",2,1,2,4,6,5,2,1,1,1,1,"3","4"
"988",1,1,2,6,2,3,2,1,1,1,1,"3","5"
"991",1,1,2,5,6,3,1,1,1,1,1,"3","4"
"993",2,4,2,5,9,3,1,1,4,3,1,"4","3"
"995",3,1,2,4,6,3,1,1,1,1,1,"2","4"
"996",2,1,3,4,6,3,1,2,1,1,1,"2","4"
"997",1,1,2,4,6,3,2,1,1,1,1,"3","4"
"998",1,1,2,4,2,2,2,1,1,1,1,"4","5"
"1000",1,1,2,4,6,3,1,1,1,1,2,"2","4"
"1001",3,1,2,4,2,2,1,1,1,1,1,"1","5"
"1002",2,1,2,3,2,5,1,1,1,1,1,"4","5"
"1003",1,1,2,4,6,2,1,1,1,1,2,"3","4"
"1004",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1005",2,1,2,5,6,2,1,1,1,1,1,"3","4"
"1006",1,1,2,4,2,3,1,1,1,1,1,"2","5"
"1007",1,3,2,4,6,3,1,1,1,1,1,"5","4"
"1008",1,1,2,4,6,3,1,1,1,1,2,"5","4"
"1009",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"1010",3,1,3,4,6,3,1,2,1,1,1,"2","4"
"1012",1,1,2,4,2,3,1,1,1,1,1,"3","5"
"1013",1,1,2,6,6,3,1,1,1,3,1,"5","3"
"1014",2,1,2,4,6,3,1,1,1,1,1,"1","4"
"1015",2,1,2,4,6,3,1,1,1,1,2,"1","4"
"1018",2,1,3,4,2,2,1,2,1,1,1,"4","5"
"1019",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1021",1,1,2,5,2,5,1,1,1,1,2,"2","5"
"1022",1,1,2,4,6,3,1,1,1,1,1,"2","4"
"1024",2,1,2,5,2,3,1,1,1,1,2,"2","5"
"1026",1,1,2,5,2,3,1,1,1,1,1,"3","5"
"1027",1,1,6,4,6,8,1,3,1,1,2,"2","1"
"1028",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"1029",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"1031",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1032",1,3,2,6,5,9,2,1,1,3,2,"5","3"
"1034",1,1,2,5,8,3,2,1,1,3,2,"4","3"
"1035",1,1,2,5,6,3,2,1,1,1,2,"2","4"
"1036",1,1,2,4,2,2,1,1,1,1,1,"2","5"
"1037",1,1,3,4,2,3,1,1,1,1,1,"4","5"
"1038",3,1,2,4,2,3,1,1,1,1,1,"1","5"
"1039",1,3,2,4,9,3,1,1,1,7,1,"4","3"
"1040",1,2,2,6,6,5,1,2,1,3,1,"4","3"
"1041",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1043",2,1,2,4,6,3,1,1,1,1,2,"1","4"
"1046",1,1,3,5,2,3,1,2,1,1,1,"4","5"
"1047",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"1051",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1053",1,1,3,5,6,8,2,3,1,1,2,"2","1"
"1054",3,1,2,4,2,3,1,1,1,1,1,"2","5"
"1055",1,1,2,4,6,2,1,1,1,1,1,"2","4"
"1056",1,1,2,5,5,3,1,1,1,7,2,"2","3"
"1057",1,1,2,5,6,3,1,1,1,7,1,"1","3"
"1058",2,1,2,4,8,2,1,1,1,7,1,"2","3"
"1060",1,1,3,4,2,5,1,2,1,1,1,"4","5"
"1061",2,1,2,4,2,3,1,1,1,1,1,"4","5"
"1062",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1063",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"1064",1,1,7,4,2,9,2,3,1,1,2,"5","1"
"1066",1,1,2,6,6,3,1,1,1,1,2,"3","4"
"1067",1,1,3,5,8,3,1,2,1,7,2,"5","3"
"1068",2,1,2,5,5,5,1,1,1,7,2,"1","3"
"1070",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1072",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"1073",3,1,2,4,9,2,1,1,1,3,1,"1","3"
"1074",1,1,2,4,2,3,1,2,1,1,2,"4","5"
"1075",2,1,2,4,2,3,1,2,1,1,2,"2","5"
"1076",2,1,3,4,6,3,1,2,1,3,1,"2","3"
"1077",1,1,2,6,6,9,2,1,1,3,1,"5","3"
"1078",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"1079",2,1,2,4,2,2,1,1,1,1,1,"4","5"
"1082",1,1,3,4,6,3,1,2,1,7,1,"4","3"
"1083",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"1084",1,1,2,5,5,3,1,1,1,7,1,"5","3"
"1085",2,1,2,5,6,3,1,1,1,1,1,"2","4"
"1086",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1089",1,1,3,4,2,5,2,2,1,1,1,"2","5"
"1090",1,1,2,4,6,3,1,1,1,1,2,"2","4"
"1091",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1092",1,1,3,5,6,3,1,2,1,1,1,"2","4"
"1093",3,1,2,4,2,3,1,1,1,1,1,"4","5"
"1094",2,1,2,4,2,5,1,1,1,1,1,"4","5"
"1095",1,2,3,4,6,5,1,2,1,1,1,"3","4"
"1096",1,1,2,4,6,2,1,1,1,1,2,"1","4"
"1097",1,1,2,4,6,9,1,2,1,1,1,"5","4"
"1098",1,1,2,4,6,5,2,1,1,1,2,"5","4"
"1099",1,1,2,5,6,9,2,1,1,1,2,"5","4"
"1100",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1101",1,1,2,4,6,3,2,1,1,1,1,"5","4"
"1102",2,1,3,4,2,3,1,3,1,1,1,"1","5"
"1105",1,1,2,4,6,9,2,1,1,1,1,"5","4"
"1107",2,1,3,5,2,2,1,3,1,1,1,"2","5"
"1109",1,1,2,4,6,2,1,1,1,1,1,"3","4"
"1110",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1111",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1112",3,2,2,3,6,3,1,1,1,1,1,"3","4"
"1113",1,1,2,4,2,2,1,1,1,1,2,"4","5"
"1114",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"1115",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"1117",2,1,2,4,6,3,1,1,1,1,1,"3","4"
"1119",1,1,2,4,2,3,2,1,1,1,1,"2","5"
"1120",1,1,2,5,2,3,1,1,1,1,1,"4","5"
"1123",2,1,2,4,2,3,2,1,1,1,2,"2","5"
"1124",1,1,3,4,2,3,1,2,1,1,2,"2","5"
"1125",2,1,2,4,2,3,1,1,1,1,2,"2","5"
"1128",1,4,2,6,9,9,2,1,4,3,2,"5","1"
"1130",2,1,2,4,2,3,1,1,1,1,1,"3","5"
"1132",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1134",1,1,2,4,6,3,2,1,1,1,1,"5","4"
"1136",2,1,2,5,6,3,2,1,1,1,1,"2","4"
"1137",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1140",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1141",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"1143",1,1,2,4,6,3,1,1,1,1,1,"2","4"
"1144",2,1,2,4,6,3,1,1,1,1,1,"5","4"
"1145",2,1,2,4,6,3,1,1,1,1,1,"2","4"
"1147",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1149",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1150",1,1,2,3,6,2,1,1,1,1,1,"5","4"
"1151",1,2,3,4,2,3,2,2,1,1,2,"3","5"
"1153",2,1,2,4,6,3,1,1,1,1,2,"2","4"
"1154",1,2,2,5,6,2,2,1,1,1,1,"5","4"
"1155",1,1,2,5,6,3,1,1,1,1,1,"3","4"
"1157",1,1,2,4,6,2,1,1,1,1,1,"5","4"
"1158",1,1,2,4,2,9,1,1,1,1,2,"4","5"
"1159",2,1,3,5,5,3,1,2,1,3,1,"4","3"
"1160",1,1,2,5,1,2,2,1,1,1,2,"4","5"
"1163",1,1,3,4,6,3,1,2,1,1,2,"3","4"
"1164",1,1,2,4,6,5,1,1,1,1,2,"5","4"
"1165",2,1,2,4,2,2,1,1,1,1,1,"4","5"
"1166",1,1,2,5,2,3,2,1,1,1,1,"2","5"
"1167",2,1,3,4,6,3,1,2,1,1,1,"2","4"
"1168",1,2,2,5,6,2,2,1,1,1,2,"2","4"
"1169",1,1,2,3,6,3,1,2,1,1,2,"5","4"
"1173",1,1,2,3,6,3,1,1,1,1,1,"5","4"
"1176",2,1,2,4,6,5,1,1,1,1,1,"5","4"
"1177",1,1,2,4,6,5,2,1,1,1,2,"2","4"
"1179",1,1,2,4,2,3,1,1,1,1,2,"2","5"
"1180",2,1,2,4,6,3,1,1,1,1,2,"1","4"
"1182",3,1,2,4,2,3,1,1,1,3,1,"2","5"
"1183",1,1,2,4,6,3,2,1,1,7,1,"5","3"
"1184",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"1186",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1187",1,1,2,4,6,3,1,1,1,3,2,"4","3"
"1188",1,1,2,5,2,3,1,1,1,1,2,"4","5"
"1189",1,1,2,5,2,3,1,1,1,1,2,"4","5"
"1190",3,1,3,4,6,3,2,1,1,1,1,"2","4"
"1192",2,1,2,4,2,2,1,1,1,1,1,"3","5"
"1194",1,1,3,5,1,3,2,2,1,1,2,"3","5"
"1195",1,1,2,5,2,3,1,1,1,1,1,"2","5"
"1198",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1199",1,1,2,4,6,9,2,1,1,1,2,"5","4"
"1200",2,1,2,4,2,2,1,1,1,1,1,"2","5"
"1201",1,1,3,4,6,2,1,1,1,1,2,"1","4"
"1202",1,1,2,4,6,5,2,1,1,1,2,"2","4"
"1203",1,2,2,5,6,3,1,1,1,1,1,"3","4"
"1204",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1205",1,1,2,4,6,2,1,1,1,1,2,"1","4"
"1206",1,1,2,3,6,3,1,1,1,1,2,"5","4"
"1207",1,2,2,5,6,2,1,1,1,1,1,"2","4"
"1208",1,1,2,2,6,2,1,1,1,1,2,"5","4"
"1213",1,1,2,6,2,2,1,1,1,1,1,"3","5"
"1214",1,1,2,4,6,5,1,1,1,1,2,"2","4"
"1215",3,1,2,4,6,3,2,1,1,1,1,"1","4"
"1216",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1217",2,1,2,5,6,3,1,1,1,3,1,"1","3"
"1218",1,1,2,4,6,3,1,1,1,1,1,"2","4"
"1220",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1221",1,1,2,4,6,3,2,1,1,1,2,"5","4"
"1222",1,1,2,4,6,2,2,1,1,1,2,"2","4"
"1225",1,2,2,3,6,9,2,1,1,1,2,"3","4"
"1226",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1227",1,1,3,4,6,3,1,2,1,1,1,"5","4"
"1229",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1230",1,1,2,5,6,3,1,1,1,1,1,"3","4"
"1231",2,1,2,5,6,3,1,1,1,1,1,"1","4"
"1233",1,1,2,6,5,5,1,1,1,3,1,"5","3"
"1234",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1235",1,1,2,4,6,5,1,1,1,1,1,"2","4"
"1236",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1237",1,1,2,4,2,3,1,1,1,1,1,"4","5"
"1238",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1239",1,1,2,4,6,3,1,1,1,1,1,"3","4"
"1240",2,1,2,4,2,3,2,1,1,1,1,"3","5"
"1243",1,1,2,4,2,5,1,1,1,1,1,"2","5"
"1244",2,1,2,4,6,3,1,1,1,1,1,"2","4"
"1245",2,1,2,4,2,2,1,1,1,1,1,"1","5"
"1246",1,1,2,4,6,3,2,1,1,1,1,"2","4"
"1247",1,1,2,4,5,9,1,1,1,3,1,"5","3"
"1248",1,1,2,5,6,3,2,1,1,1,1,"5","4"
"1249",1,1,6,5,6,3,1,3,1,1,1,"3","2"
"1250",1,1,3,5,6,2,1,3,1,1,1,"1","4"
"1253",3,1,2,4,2,3,1,1,1,1,1,"3","5"
"1254",1,1,2,5,6,3,1,1,1,1,1,"5","4"
"1256",1,1,2,4,2,3,1,1,1,1,2,"3","5"
"1257",1,1,3,5,2,5,2,3,1,1,1,"3","5"
"1258",1,1,2,4,2,5,1,1,1,1,1,"4","5"
"1260",1,1,2,4,2,3,2,1,1,1,1,"4","5"
"1261",2,1,2,4,2,3,1,1,1,1,1,"2","5"
"1262",1,1,2,4,6,5,1,1,1,1,2,"5","4"
"1263",2,1,2,5,6,2,1,1,1,1,1,"5","4"
"1266",1,1,6,4,6,2,1,1,1,1,2,"5","4"
"1268",1,1,2,4,6,3,1,1,1,1,2,"2","4"
"1270",1,1,2,4,6,3,1,1,1,1,1,"5","4"
"1271",1,1,2,4,2,2,1,1,1,1,1,"4","5"
"1272",1,1,2,4,2,3,1,1,1,1,1,"2","5"
"1273",2,3,2,4,6,3,1,1,3,1,1,"5","4"
